"W1","W2","W3","W4","A","Y"
0,1,0.259555350057781,1,0,1
0,1,0.269038810394704,2,0,1
0,1,0.241963630076498,1,0,1
0,1,0.335006278939545,1,0,1
1,1,0.575609881896526,1,1,1
1,1,0.028419129550457,2,0,1
0,1,0.0574281509034336,1,1,1
1,1,0.26782254432328,1,0,1
1,0,0.728593960171565,2,1,0
1,1,0.250515599036589,2,0,1
0,1,0.399661374045536,3,0,1
1,1,0.130319175077602,0,0,0
1,0,0.662394006038085,3,1,0
1,1,0.540704410057515,2,0,1
0,1,0.377853698097169,1,1,1
0,1,0.734540394507349,0,0,1
0,1,0.862209657905623,1,0,1
0,1,0.380740758730099,2,1,0
1,1,0.353834503563121,2,0,1
1,1,0.254976476775482,2,0,0
1,0,0.384877087781206,3,1,0
1,1,0.725911917397752,0,0,1
1,1,0.428143330151215,3,0,1
0,0,0.0158675929997116,2,1,0
1,1,0.817945978371426,2,0,0
1,1,0.899612731998786,2,0,1
0,1,0.487431300338358,3,0,1
0,1,0.4205537061207,1,0,1
0,1,0.0420232897158712,0,0,0
0,0,0.998534036800265,3,0,1
1,0,0.212360087549314,2,0,0
0,0,0.253789743641391,2,1,0
1,0,0.604005087632686,3,1,0
1,1,0.252774392254651,0,0,1
1,1,0.0692323949187994,1,0,1
1,0,0.402731951791793,1,1,0
1,0,0.515501067740843,2,1,1
0,1,0.442841230425984,1,0,1
0,1,0.225411195540801,2,0,1
1,1,0.129837099462748,1,0,1
0,1,0.107900153612718,1,0,1
1,1,0.895136382896453,2,0,0
0,1,0.844269650988281,2,0,1
1,1,0.182387039996684,0,0,1
1,1,0.399423640221357,2,0,1
1,1,0.176704150391743,3,0,1
0,1,0.30989261996001,3,0,1
0,0,0.687053729780018,3,1,0
1,1,0.0994813605211675,1,0,1
1,1,0.98771601356566,3,0,1
1,1,0.030831883661449,1,0,0
1,1,0.415029938798398,1,0,1
1,1,0.244775466388091,1,0,1
1,1,0.5951288852375,2,0,1
0,1,0.778423234121874,2,0,1
0,0,0.996226381044835,3,1,0
1,0,0.127337192418054,3,1,0
0,1,0.884350759442896,1,0,0
1,1,0.560646961210296,0,0,1
1,0,0.485458427574486,2,0,1
1,1,0.669023323105648,1,0,1
1,1,0.642071026843041,2,0,0
0,0,0.211287019774318,2,1,0
0,1,0.992464695125818,3,0,0
0,1,0.787682885536924,2,1,1
1,1,0.896395470947027,1,0,0
0,0,0.929740341380239,1,1,0
0,0,0.466032553929836,0,1,0
0,1,0.606600131373852,2,1,1
1,1,0.234972629696131,1,0,0
0,0,0.836406726390123,3,1,0
1,1,0.151284541469067,1,0,1
1,1,0.461122203385457,1,0,1
0,1,0.660632663872093,1,1,1
1,1,0.784217131091282,1,0,0
1,1,0.819402366643772,2,0,1
1,1,0.221811496419832,1,0,1
0,1,0.43264073622413,1,0,0
0,1,0.0214205081574619,2,0,1
1,0,0.230064770905301,1,1,0
1,1,0.491097813472152,2,0,1
1,1,0.482348474906757,2,0,1
0,1,0.71051308256574,0,1,1
1,0,0.55625953222625,3,1,0
1,0,0.975616697687656,3,0,0
1,1,0.937336056726053,2,0,1
0,1,0.322903360240161,1,0,1
1,1,0.439036162570119,2,0,1
0,0,0.997461325023323,3,1,0
1,1,0.931072100065649,2,0,1
1,1,0.482020146213472,2,0,1
1,1,0.0287940746638924,1,0,1
0,0,0.266302106902003,3,1,1
0,1,0.0533854190725833,0,0,1
0,1,0.576894868165255,2,1,1
0,0,0.715078835142776,3,1,1
0,1,0.659012546529993,2,0,1
0,1,0.0681360943708569,1,0,0
0,1,0.389361717039719,1,0,1
0,1,0.215483380947262,1,1,1
1,1,0.389104061061516,3,1,1
0,1,0.296274659689516,2,0,1
0,1,0.464128820225596,2,0,1
0,1,0.777456930605695,1,0,0
0,1,0.64937145053409,1,0,0
1,1,0.397550040157512,1,0,1
0,1,0.205678273225203,2,0,1
0,0,0.203528532991186,1,1,0
1,1,0.714304598048329,2,0,1
0,1,0.220737722236663,1,0,1
1,1,0.087747500045225,1,0,1
1,0,0.949287546798587,3,0,0
0,1,0.835157305467874,1,0,0
1,1,0.00732521107420325,2,0,1
1,0,0.790567409014329,2,1,1
1,1,0.390687047271058,2,1,1
1,0,0.533960158703849,2,1,1
0,1,0.0124601279385388,2,0,0
0,0,0.240352672990412,2,0,0
1,1,0.920375292655081,1,0,0
0,1,0.0261207292787731,1,0,0
1,1,0.443294340744615,1,1,1
1,1,0.717464193468913,2,0,1
0,0,0.982557273004204,3,1,0
1,1,0.0410019657574594,0,0,1
1,1,0.436952639836818,3,0,1
1,1,0.722824973519892,2,0,0
1,1,0.689957299968228,1,0,1
0,0,0.68110984726809,3,1,0
1,1,0.674119788687676,2,0,1
0,1,0.524574680719525,2,0,1
0,1,0.953391805756837,2,0,0
1,0,0.47692344035022,2,1,0
0,1,0.428105747560039,1,1,1
0,1,0.898317243903875,2,0,1
1,1,0.953028024639934,2,0,1
0,1,0.147687844000757,1,1,1
1,1,0.862205481156707,2,0,0
0,0,0.089101466583088,2,1,0
1,1,0.613416641484946,2,0,1
1,0,0.376118846004829,3,0,1
0,0,0.218689369037747,2,1,0
1,1,0.801985195605084,2,0,1
1,1,0.911604780005291,3,0,1
1,1,0.549418415175751,2,0,1
1,0,0.700628094840795,2,1,0
1,1,0.130348638864234,1,0,0
0,1,0.507780492305756,2,1,1
1,1,0.518826303072274,1,0,1
1,0,0.122502138605341,3,0,0
1,1,0.25249149161391,0,0,0
0,1,0.189749234123155,1,0,1
0,1,0.0214582390617579,2,0,1
1,0,0.0790752614848316,3,0,0
0,1,0.483454157132655,1,0,1
1,1,0.529040663968772,1,1,0
0,1,0.739866486052051,2,1,1
1,1,0.217017691582441,3,0,1
0,0,0.589596886420622,3,0,0
0,1,0.99252224364318,2,0,1
1,1,0.130295077338815,0,0,1
0,1,0.793911155313253,2,0,1
1,1,0.796636448474601,1,0,1
1,0,0.793893446680158,3,1,1
0,0,0.630234796088189,2,1,0
0,1,0.687875451287255,3,0,1
0,1,0.809820442693308,1,1,1
1,1,0.239018471213058,1,0,1
0,1,0.672079489799216,0,1,1
0,1,0.433043911587447,1,1,1
1,0,0.70830150344409,3,0,1
1,1,0.707056090701371,1,0,1
1,1,0.771170693216845,2,0,1
1,1,0.204592714319006,1,1,1
0,1,0.21601090207696,2,0,0
0,1,0.482983695110306,2,0,0
1,0,0.0919109764508903,3,0,0
0,0,0.372247199993581,2,1,0
0,1,0.945982136297971,1,0,1
1,1,0.191193432314321,2,0,0
0,1,0.0650850720703602,1,0,0
0,1,0.65017254347913,3,0,1
0,0,0.251309105427936,1,1,0
1,0,0.366968876449391,2,1,0
0,0,0.590625195065513,1,1,0
0,1,0.361054255859926,2,0,1
0,0,0.468685881933197,2,1,0
0,1,0.0266485344618559,1,1,0
1,1,0.365061808144674,1,0,1
1,0,0.973500978667289,2,0,0
0,1,0.169600710971281,1,0,0
0,1,0.538694123504683,3,0,1
1,1,0.88532389421016,1,0,0
0,1,0.134352064691484,1,0,1
0,1,0.0978297800756991,1,0,1
0,0,0.298311410704628,1,1,0
0,1,0.231596866622567,1,0,0
1,0,0.256983807776123,3,1,0
0,0,0.845787448808551,3,1,0
1,1,0.0151497409678996,1,0,1
0,1,0.996360201854259,2,0,0
1,0,0.787959729554132,2,0,0
1,0,0.572123719612136,2,1,0
0,1,0.414021312491968,2,1,1
1,1,0.436679088044912,1,0,0
1,0,0.161035055527464,2,1,0
0,1,0.358098992146552,0,0,0
1,1,0.636690891347826,1,1,1
1,1,0.953853073297068,2,0,0
1,1,0.56678131991066,1,0,1
0,1,0.247203617123887,2,0,1
1,1,0.924345454899594,1,0,0
0,0,0.522680994356051,3,1,1
0,1,0.416230640606955,1,0,0
0,0,0.178932684706524,3,0,0
0,1,0.155260634608567,1,0,0
0,0,0.0757358472328633,3,1,0
1,1,0.905744332820177,2,0,0
1,1,0.939302344573662,2,0,1
0,1,0.56994943250902,0,0,0
0,1,0.416712699225172,2,0,1
1,1,0.175393575336784,0,0,1
0,1,0.957081822212785,1,0,0
1,1,0.0695431036874652,2,0,1
1,1,0.558328703278676,0,0,1
1,1,0.462864517467096,2,0,1
1,1,0.212218421744183,2,0,1
0,0,0.482820989331231,0,1,0
1,1,0.158974817954004,0,0,0
1,0,0.449182788142934,3,1,0
1,0,0.614523170748726,3,0,0
0,1,0.0507519249804318,1,0,0
0,1,0.498838015832007,1,0,1
1,0,0.441679095849395,1,1,0
1,1,0.0564265500288457,1,0,0
1,1,0.191261146683246,1,0,0
0,1,0.231633048504591,2,0,0
1,0,0.31302858190611,2,1,0
1,1,0.978593546198681,3,0,1
0,1,0.871677189134061,2,0,1
0,1,0.0495182862505317,2,0,0
1,1,0.177993009332567,1,1,1
0,1,0.821518992772326,1,1,1
0,1,0.394691346678883,2,0,1
0,1,0.429204375715926,2,0,1
1,1,0.265504229580984,2,0,1
1,1,0.109400872839615,0,0,1
1,0,0.838502613827586,2,1,0
0,0,0.392678891541436,3,1,1
0,1,0.67388882744126,0,1,1
1,0,0.8697317217011,2,1,1
1,0,0.788841600297019,3,1,0
0,1,0.213465539738536,1,0,0
0,0,0.963537162402645,2,1,0
1,0,0.330187743529677,1,1,0
1,1,0.134827569359913,1,0,0
0,1,0.813612698577344,3,0,1
0,1,0.45765590458177,1,1,1
0,1,0.829286518739536,3,0,1
1,1,0.482869014842436,2,0,1
0,0,0.300541705917567,1,1,0
1,1,0.0860602310858667,0,0,1
0,1,0.522754866164178,1,1,1
0,0,0.869345749728382,2,1,0
0,1,0.644507566466928,2,1,1
1,1,0.358173781307414,1,0,1
1,1,0.389949792763218,2,0,0
1,1,0.995919402921572,2,0,1
1,0,0.124332014471292,2,0,0
1,1,0.146865809103474,2,0,1
0,1,0.0894288229756057,1,0,0
1,1,0.815496428869665,3,0,1
0,0,0.388677298557013,1,1,1
0,1,0.78810128569603,3,0,1
1,1,0.549772305879742,2,0,1
0,1,0.888199389912188,2,0,1
0,0,0.558077674359083,2,1,1
1,1,0.967184731736779,2,0,0
1,0,0.774514372693375,3,0,0
1,1,0.473259947262704,2,0,1
0,1,0.551453900989145,1,0,1
1,1,0.802528341300786,2,0,0
0,1,0.0684705046005547,2,0,1
0,0,0.460288129048422,2,1,0
0,0,0.434758448041975,2,1,0
1,1,0.669537276728079,1,0,1
1,0,0.270530090667307,3,1,1
0,1,0.142422821372747,1,0,1
1,1,0.39600054291077,0,1,1
1,0,0.459195053437725,3,1,0
0,1,0.878434919752181,2,0,1
0,0,0.191142151830718,2,1,1
0,1,0.719411708647385,1,0,0
1,1,0.832198917167261,1,1,1
1,1,0.952248584944755,2,0,0
0,0,0.460793429287151,3,1,0
1,1,0.276082864729688,1,0,1
0,1,0.709706006105989,2,0,1
1,1,0.691589835332707,2,0,1
0,1,0.349912306759506,1,0,1
0,1,0.380765051115304,2,0,1
1,0,0.878842904465273,2,0,0
0,1,0.198116078041494,2,0,1
1,0,0.799719179980457,3,0,1
0,1,0.532662715297192,1,1,1
0,1,0.740142894908786,1,0,1
1,1,0.212270035175607,2,0,1
1,1,0.923151450930163,2,0,1
0,0,0.287672102916986,3,1,1
1,1,0.994678010931239,2,0,1
1,1,0.923762697726488,2,0,1
1,0,0.2103431224823,2,1,0
0,0,0.545640842057765,2,1,0
0,1,0.64800741081126,2,0,1
0,1,0.145200973842293,2,0,1
0,1,0.459932931931689,1,0,1
0,1,0.371115198358893,1,0,1
1,1,0.18164962506853,1,0,1
1,1,0.390121472300962,2,0,1
0,1,0.0639947492163628,0,0,1
0,1,0.555050728144124,3,1,1
1,1,0.557835746789351,2,0,1
0,0,0.77201246493496,2,0,0
1,1,0.713179964572191,2,0,1
0,1,0.00233782920986414,0,0,1
1,1,0.63951895176433,2,1,1
0,0,0.338633930077776,3,1,1
0,0,0.250421022297814,1,1,1
1,1,0.250064922962338,2,0,0
1,1,0.961780523881316,3,0,1
1,0,0.356878157705069,2,0,1
0,1,0.827571338042617,3,0,1
1,0,0.876512156799436,2,1,0
0,1,0.139033784391358,0,0,1
1,1,0.180999784497544,0,0,1
1,1,0.251850157044828,2,0,1
1,1,0.853250131476671,1,0,1
1,1,0.44275554548949,0,1,1
0,1,0.49654439650476,0,0,1
1,0,0.681030183797702,2,1,0
1,0,0.162787483539432,2,1,1
0,1,0.682075927266851,3,0,1
1,0,0.888460325542837,1,1,0
1,0,0.781516180373728,2,1,0
1,1,0.258099026512355,0,0,1
1,0,0.870790163287893,3,1,1
1,1,0.633747993502766,2,0,1
1,1,0.102104294812307,1,0,0
1,1,0.374495761701837,1,0,0
1,0,0.0700199655257165,1,1,0
1,0,0.192853228654712,1,0,1
0,1,0.539875290589407,2,0,1
1,1,0.0474324286915362,2,0,0
1,1,0.419800854753703,1,0,0
1,1,0.996617484139279,1,0,0
1,1,0.775821491843089,2,0,1
0,0,0.662753261858597,2,1,0
0,1,0.0902004227973521,2,0,0
1,1,0.92633705236949,0,0,1
1,1,0.404463737504557,0,0,1
0,0,0.166688309516758,2,1,0
0,1,0.574288831092417,2,1,1
0,0,0.293876034440473,2,1,0
0,1,0.361357097746804,2,0,1
0,0,0.0293623812031001,3,1,1
1,1,0.701657918747514,2,0,1
1,1,0.544428600231186,1,0,1
0,1,0.56998559134081,1,1,1
1,1,0.410882856464013,2,0,1
0,0,0.417461567092687,3,1,1
1,1,0.718313508667052,2,0,1
1,0,0.352201416390017,2,1,0
1,0,0.465681903529912,3,1,1
1,1,0.139847072772682,2,0,1
1,0,0.0692914435639977,1,1,0
0,1,0.738794803386554,3,0,1
1,1,0.162071947474033,2,0,1
0,1,0.546547109726816,1,1,1
0,0,0.0296890258323401,2,0,0
0,1,0.457333124941215,2,0,1
0,1,0.679831547429785,1,0,1
0,0,0.236360444221646,2,1,0
1,1,0.700246333843097,1,0,0
1,0,0.601563941687346,1,1,0
1,1,0.00244975741952658,1,1,0
0,1,0.147967492928728,2,0,1
0,1,0.613870815373957,3,0,1
0,0,0.0861936584115028,2,1,0
1,0,0.744358392665163,3,1,0
0,1,0.0272712800651789,0,0,1
1,1,0.825880099320784,1,0,0
0,0,0.601154771167785,3,1,1
1,1,0.388009207788855,3,0,1
0,0,0.862698225770146,2,1,0
0,0,0.556932465173304,2,1,0
1,1,0.657371464418247,3,0,1
1,1,0.00613483390770853,1,0,0
1,0,0.250919928541407,2,1,0
0,1,0.879337511025369,2,0,0
0,1,0.450832536211237,2,1,1
0,0,0.589904547436163,3,1,1
1,1,0.982272655935958,1,0,0
1,1,0.021918916143477,2,0,1
0,0,0.215090570505708,3,1,1
0,0,0.314190017990768,1,1,0
0,1,0.962978469440714,3,0,1
1,1,0.680190903600305,2,0,1
1,1,0.947416974231601,2,0,1
0,0,0.874881936004385,1,1,0
0,1,0.335959727875888,0,0,1
1,1,0.594188146525994,1,1,1
0,1,0.665197525173426,2,0,1
0,1,0.208760974928737,1,0,1
0,0,0.977682812139392,2,1,0
1,0,0.244428578065708,1,0,0
1,0,0.400967715540901,1,1,0
1,1,0.649338711518794,1,1,1
0,1,0.624996148049831,1,0,1
0,1,0.83829472004436,1,0,0
1,1,0.240845715627074,0,0,1
0,0,0.233419603668153,1,1,0
1,1,0.313261815579608,2,0,1
1,1,0.276472478639334,1,0,1
1,0,0.265296331839636,2,1,0
0,0,0.998286778340116,1,1,0
1,1,0.161853226833045,1,0,1
0,1,0.516822722740471,2,0,1
0,1,0.424250244395807,0,0,1
0,0,0.139899409841746,2,1,0
1,0,0.254996158881113,0,1,0
1,1,0.555964691098779,2,0,1
0,1,0.584944813745096,0,1,1
1,0,0.00508864317089319,1,1,0
1,0,0.527032890357077,3,1,1
0,1,0.0810304577462375,1,0,1
1,1,0.809519707690924,0,0,0
0,0,0.847257795277983,1,1,0
1,1,0.11444632220082,1,0,1
0,1,0.482947808457538,1,1,1
1,1,0.569834811147302,2,0,1
0,1,0.438497484195977,3,0,1
1,0,0.611811940092593,2,1,0
1,1,0.977712470572442,3,0,1
0,1,0.337756506633013,0,0,1
0,1,0.446768195834011,0,1,1
1,1,0.137241373304278,2,0,1
1,1,0.550921395886689,2,0,1
0,1,0.957543125841767,3,0,0
0,1,0.268884856253862,2,1,1
0,1,0.826869097771123,1,0,1
0,1,0.632172387558967,2,0,1
1,1,0.317901290953159,1,0,1
0,1,0.765589690534398,3,0,1
0,1,0.451360921608284,2,0,1
1,0,0.757843418279663,2,0,0
1,1,0.240774315083399,0,0,0
0,1,0.645558749558404,2,0,1
0,1,0.68933578254655,0,0,1
1,1,0.438132028561085,1,0,1
0,1,0.721059113740921,3,1,1
1,1,0.816708054626361,2,0,0
1,0,0.250485998345539,3,0,0
1,1,0.839786412194371,3,0,1
1,0,0.133535287575796,2,1,0
0,1,0.596767653245479,2,0,1
0,0,0.535075168590993,3,1,0
1,1,0.0115535685326904,2,0,1
1,1,0.117890433175489,2,0,1
0,1,0.427635305328295,2,0,1
0,0,0.834560170536861,3,1,1
0,1,0.987973403884098,3,0,1
0,1,0.903645903337747,1,0,0
0,0,0.857221626443788,1,1,0
1,0,0.335791466990486,3,1,1
0,1,0.17568719596602,1,0,1
1,1,0.492376970360056,2,0,1
0,1,0.475492415716872,1,0,1
1,1,0.825271276989952,2,0,1
1,1,0.131971588823944,1,0,1
0,1,0.889366806019098,1,0,1
1,0,0.147875061724335,1,1,0
0,1,0.170192498480901,1,0,1
0,1,0.319398906547576,1,0,0
1,1,0.265838394174352,2,0,1
1,1,0.959173357579857,2,0,1
0,1,0.559557548025623,1,1,1
0,1,0.767617349047214,1,0,1
0,0,0.384010752663016,3,1,1
1,0,0.0208300065714866,3,0,0
0,0,0.937000534264371,3,0,1
0,1,0.41923576593399,1,0,1
1,1,0.658075354527682,3,0,1
0,1,0.553154748398811,2,1,1
1,1,0.769640257349238,1,0,1
1,0,0.557761321775615,2,1,1
0,1,0.53570816363208,1,1,1
1,0,0.202822197461501,2,1,0
0,0,0.656230211257935,3,1,0
0,0,0.967115829698741,2,1,1
1,0,0.983059027697891,2,0,0
0,0,0.886001492151991,2,1,1
1,1,0.934345206478611,3,0,1
1,1,0.718781705014408,3,0,1
0,1,0.894523330265656,3,0,1
0,1,0.774527583969757,3,0,1
1,1,0.326119757257402,0,1,1
0,1,0.531989295734093,2,0,1
1,1,0.337771033635363,2,0,1
0,1,0.786289128242061,1,0,1
1,1,0.372374586295336,1,0,0
0,0,0.898985006380826,3,1,0
1,0,0.0552663523703814,1,0,0
1,1,0.124478385783732,0,0,1
1,1,0.572013552067801,1,0,1
0,0,0.462028586072847,2,0,0
1,1,0.64210984040983,1,0,1
1,1,0.35089974058792,2,0,1
1,1,0.975429746322334,2,0,1
0,0,0.0899108254816383,1,1,0
1,1,0.252285204594955,1,0,0
1,0,0.132152582751587,2,0,0
0,1,0.651741330046207,1,0,1
0,1,0.702299360651523,0,1,1
0,1,0.974853802705184,2,0,1
0,0,0.744752312311903,1,1,0
1,1,0.69615009217523,1,0,1
1,1,0.103096320759505,3,0,1
1,1,0.232302054064348,2,0,0
1,1,0.342153031844646,1,0,1
0,0,0.40529036312364,1,1,0
1,0,0.342028504470363,2,1,0
1,1,0.623889988521114,1,0,0
1,1,0.0765407693106681,0,1,1
0,1,0.359193319221959,1,1,1
1,0,0.714120600605384,2,1,1
0,1,0.809058003826067,0,0,0
0,0,0.929575861664489,3,1,1
0,1,0.26254013273865,2,0,1
1,1,0.00666889012791216,2,0,0
0,1,0.839845427544788,2,0,0
1,1,0.585049252491444,2,0,1
0,1,0.350805074907839,1,0,1
1,1,0.661844015587121,1,0,0
1,0,0.985160443698987,2,1,0
0,1,0.383627670351416,1,0,1
0,1,0.482848088955507,1,0,1
0,1,0.688558884430677,1,0,0
0,1,0.343595338985324,3,0,1
0,1,0.572208544472232,2,1,1
0,1,0.978954077232629,0,0,0
0,1,0.83197929081507,1,0,1
0,1,0.58622898766771,1,0,1
0,0,0.948651083512232,3,0,0
1,1,0.403643975500017,1,0,1
1,1,0.731296189827845,1,0,1
0,0,0.413020430365577,2,1,0
0,1,0.19740040670149,2,0,1
1,1,0.371512604411691,1,0,1
1,0,0.78195754182525,2,1,0
0,0,0.588864309946075,3,1,0
1,0,0.484064037213102,3,1,1
1,1,0.264420016435906,2,0,1
0,1,0.577842104248703,2,0,1
0,0,0.26268272427842,3,1,0
0,0,0.970819449983537,2,1,0
0,1,0.677828026469797,3,0,1
1,1,0.0461530203465372,1,0,0
0,1,0.556842060061172,2,0,1
0,1,0.129774319473654,0,0,0
1,0,0.701276888372377,3,1,0
0,1,0.707557601621374,1,0,1
0,0,0.844032975845039,2,0,1
0,0,0.128120213979855,2,1,0
1,0,0.0509982332587242,2,1,0
0,1,0.321547857951373,2,0,1
1,1,0.396643123589456,2,0,1
1,1,0.596167214214802,1,0,0
1,0,0.417246617609635,2,1,1
1,1,0.544924180954695,1,0,1
1,0,0.940748427761719,2,1,0
0,1,0.366781285265461,0,0,1
0,1,0.193028507288545,0,0,1
1,1,0.99629446468316,2,0,1
0,1,0.333158568479121,1,0,1
0,1,0.534392585512251,2,1,1
0,1,0.271398374810815,2,0,1
0,1,0.0921459493692964,1,0,1
0,0,0.677322985138744,2,1,1
0,0,0.829838854027912,2,1,0
0,0,0.589415965601802,2,1,1
1,1,0.924680938012898,2,0,0
1,1,0.896429907530546,2,0,1
1,1,0.231175879016519,0,0,1
1,1,0.0887176389805973,0,0,0
1,0,0.385328637901694,3,1,1
1,0,0.551811703713611,3,1,1
0,0,0.405040533281863,2,1,1
0,0,0.458213176811114,2,1,1
1,1,0.818663632497191,1,0,0
0,1,0.122515118448064,1,0,1
1,1,0.903726428980008,2,0,1
1,1,0.730289067607373,0,1,1
1,0,0.674167590215802,1,1,0
0,0,0.678319870494306,3,1,1
0,1,0.272026044782251,2,0,1
1,1,0.7390276491642,2,0,1
0,1,0.484104264061898,1,0,1
1,1,0.68125189607963,0,1,1
1,0,0.917098514037207,2,0,0
0,1,0.497369501041248,2,0,1
0,0,0.0483175381086767,1,1,0
1,1,0.949170866282657,1,0,0
0,1,0.576355748344213,2,0,1
0,0,0.527082355460152,2,1,0
1,0,0.425184626597911,3,1,0
0,0,0.678604260552675,3,1,1
0,0,0.808102650567889,2,0,0
1,0,0.838649526704103,2,1,0
0,1,0.937516081379727,3,0,1
1,1,0.00460222875699401,1,0,0
1,0,0.341126856394112,3,1,0
0,1,0.796843944815919,1,0,1
1,1,0.551564001478255,1,0,1
1,1,0.576214133296162,1,0,1
1,1,0.153292662231252,1,0,0
0,1,0.827006981475279,3,0,1
1,1,0.338197291595861,2,0,1
0,1,0.279342392459512,0,1,0
0,1,0.0343743250705302,1,0,1
0,1,0.996520976535976,1,0,0
0,1,0.884526441339403,2,0,0
0,0,0.60283378046006,3,1,1
1,1,0.791917304042727,2,0,1
1,1,0.0875823625829071,1,0,0
1,1,0.129863651236519,0,0,1
1,1,0.431736272294074,1,0,1
1,1,0.557061422616243,2,0,1
1,1,0.199471202213317,2,0,1
0,1,0.572393763577566,1,1,1
0,1,0.590767586836591,2,0,1
1,1,0.598815897246823,1,0,1
1,1,0.644177448702976,2,0,1
0,1,0.758124888408929,2,0,1
0,0,0.661244992166758,1,1,0
0,1,0.857904407894239,1,0,1
0,1,0.758452479029074,1,0,1
0,1,0.255367077887058,1,1,1
1,1,0.832171808695421,3,0,1
1,1,0.315239372197539,2,0,1
0,1,0.383488807594404,1,0,1
1,1,0.767640416743234,3,0,1
1,0,0.736908261897042,3,1,1
1,1,0.595671081682667,1,0,0
0,1,0.833447783254087,2,0,1
0,1,0.606370817637071,1,1,1
0,0,0.288271793164313,2,1,1
0,1,0.378929655533284,2,0,1
0,1,0.642179051646963,1,0,1
0,0,0.13944913004525,2,1,1
1,1,0.479802814312279,0,0,1
0,1,0.509681157534942,2,0,1
0,1,0.532364032464102,1,1,1
1,1,0.464682691497728,1,0,1
1,1,0.345708636334166,2,0,1
1,0,0.21771436999552,2,1,0
1,0,0.682244932511821,3,1,1
0,1,0.4591159876436,0,0,0
1,0,0.993338111788034,2,1,0
1,1,0.940360913984478,2,0,1
1,0,0.596798893297091,2,1,0
1,0,0.918779736384749,3,0,0
1,1,0.0841867900453508,1,1,1
0,0,0.855952919228002,2,1,0
0,1,0.52728966367431,3,0,1
0,1,0.0886872594710439,2,0,0
1,1,0.285701907705516,2,1,0
0,1,0.934506592806429,2,0,1
1,1,0.726044894661754,1,0,0
0,1,0.714824509108439,0,1,1
0,1,0.67915970319882,1,0,1
1,1,0.917470436077565,2,0,1
1,1,0.0785421044565737,1,0,1
0,0,0.661858899751678,3,1,0
1,1,0.572068221401423,2,1,1
0,1,0.224223773926497,0,0,0
0,1,0.978592007188126,1,0,0
0,1,0.902756506809965,3,0,1
1,1,0.712016592966393,2,0,1
0,0,0.234196727862582,2,1,1
0,0,0.921631009783596,3,1,0
1,0,0.205715253017843,3,0,1
1,1,0.214317592326552,1,0,1
1,0,0.657431665575132,2,1,0
0,0,0.0554047026671469,1,1,0
0,1,0.831563804298639,0,1,1
0,1,0.720564247574657,0,0,1
0,1,0.0722969113849103,2,0,0
1,1,0.594891181681305,2,0,1
0,0,0.511298740515485,2,1,0
0,0,0.534164618933573,2,0,0
0,1,0.843755416339263,3,0,1
0,1,0.196954992599785,1,0,0
0,1,0.0770773952826858,2,0,0
1,1,0.322709578089416,1,0,1
1,1,0.756599926389754,3,1,1
0,1,0.334658357314765,0,0,1
0,1,0.001683329930529,1,0,1
1,1,0.785035916371271,3,0,1
0,1,0.222029721131548,1,0,0
1,1,0.585381453391165,2,0,1
1,1,0.811223477125168,3,0,1
0,0,0.84637466003187,1,1,0
0,1,0.575770382536575,2,1,1
0,1,0.00254430994391441,0,0,0
1,1,0.970727919833735,3,0,1
1,0,0.326826500240713,1,1,0
1,1,0.403605587314814,1,0,1
1,0,0.183090416481718,3,1,1
1,1,0.643610049504787,2,0,1
1,1,0.0748683311976492,0,0,0
0,1,0.236404367955402,2,0,1
0,1,0.401525214314461,3,0,1
0,1,0.180223011178896,0,0,1
1,0,0.683211406925693,2,1,0
0,1,0.0182697244454175,1,1,0
0,1,0.20447826012969,2,0,1
1,1,0.325742233544588,1,0,1
0,0,0.902104686247185,1,1,0
0,1,0.317432837095112,2,1,1
1,0,0.304565335856751,3,1,1
1,1,0.266372994752601,3,0,1
0,1,0.169378610793501,2,1,1
0,1,0.431465044151992,0,0,1
1,0,0.245670723030344,3,1,1
1,1,0.774957411922514,3,0,1
0,1,0.584747317479923,1,0,0
1,0,0.573715109843761,2,1,1
1,1,0.731451461091638,0,0,0
1,0,0.005151042714715,1,0,0
0,1,0.712308961665258,3,0,1
1,0,0.97744556888938,3,0,0
1,1,0.237380303675309,2,0,1
0,1,0.317355981795117,1,0,1
1,0,0.127010030671954,2,0,0
1,0,0.796343970345333,1,1,0
1,0,0.722463937709108,2,1,0
0,1,0.790737948613241,2,0,1
0,0,0.515358078759164,2,0,0
1,1,0.334748764289543,3,0,1
0,0,0.27890974516049,1,1,0
1,0,0.98684067139402,3,0,0
1,1,0.0826303686480969,2,0,1
0,1,0.881705470848829,2,1,1
1,1,0.368993455311283,1,0,1
1,0,0.723174335435033,3,0,0
1,0,0.237854111008346,3,1,0
1,0,0.773034872487187,3,0,1
1,1,0.627648629015312,3,0,1
0,0,0.690463032806292,2,1,0
1,1,0.051542159402743,1,0,0
0,1,0.713983859866858,3,0,1
0,1,0.61096877604723,1,1,1
0,1,0.653241320746019,3,0,1
1,0,0.505014756228775,3,1,1
1,1,0.812672456959262,2,1,1
1,1,0.342072614468634,0,0,1
0,0,0.37421451928094,1,1,0
1,0,0.647007456980646,3,1,1
0,0,0.0524499989114702,1,1,0
1,0,0.785759395221248,3,1,1
1,1,0.822890063282102,2,0,1
1,0,0.171023226343095,3,1,0
0,1,0.836542144417763,1,0,1
